option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,struct_hidden_prob,struct_hit_prob,struct_nohit_prob,struct_reference_prob,struct_hidden_norm,struct_hidden_bits,struct_hidden_distinct,struct_hidden_distinct_bits,struct_distinct_argmax_state,struct_distinct_argmax_coord,struct_distinct_argmax_score,struct_distinct_scores,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_002_to_001,55,"(5, 17)",35,"(3, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.016707549502610677,56,"(5, 18)",0.016707549502610677,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597718,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,maze,0.05,3
fb_003_to_001,57,"(5, 19)",35,"(3, 17)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.9701628375563625,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,maze,0.05,3
fb_004_to_001,80,"(7, 19)",35,"(3, 17)",6.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.0351614702443979,63,"(6, 19)",1.0167280304452804,0.12941958717869753,0.12941958717869753,0.13327128664656085,0.1227560228463695,0.13275852598596816,0.25602730949293034,2.9574626510900215,2.1755860363022212,0.06766532165371397,0.13046479162968114,0.047403860310590885,23.006540118833655,0.9409130334167652,1.9695655527744902,2.000615763546798,2.1428565340477275,9.470368684293988e-08,0.9999999999999998,2.220446049250313e-16,0.0,9.470368684293988e-08,1.3662854590342858e-07,9.473283541320336e-08,1.3667059840434403e-07,76,"(7, 15)",9.470368684293988e-08,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 4.0695309862878193e-53, ""25"": 4.0695525754241406e-53, ""26"": 0.0, ""28"": 0.0, ""29"": 2.6158830904810536e-25, ""31"": 8.499004147095583e-22, ""32"": 0.0, ""34"": 0.0, ""37"": 0.0, ""42"": 1.345386941869299e-49, ""44"": 4.140926259985532e-53, ""45"": 1.4991612847780157e-35, ""49"": 8.051391111245871e-29, ""50"": 2.7613264473899663e-18, ""54"": 2.9148564739975196e-11, ""64"": 4.371162174133354e-46, ""68"": 4.6141992356678723e-39, ""69"": 8.053783759955464e-29, ""75"": 2.7613264473899906e-18, ""76"": 9.470368684293988e-08}",9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028373314889635,maze,0.05,3
fb_000_to_002,0,"(1, 1)",55,"(5, 17)",32.0,True,True,0.9999999999999972,0.0,0.0,,,0.0,3.14231394516289e-07,47,"(5, 7)",5.444685072128435e-08,1.1857944953685504,1.1857944953685504,15.39668989008129,0.41596000086448576,0.9999999999999976,15.812649890945776,24.966490337800167,1.8580765088030329,0.7908716823952749,1.0,0.8295569286655722,23.006540118833655,0.41596000086448576,19.467999971183794,30.000002603490476,4.2837356551141745,0.9999999999999997,0.9999999999999997,3.3306690738754696e-16,0.0,0.9999999999999997,39.86313713864835,10.000307791885163,233.56695580041304,4,"(1, 5)",0.9999999069004888,"{""4"": 0.9999999069004888, ""5"": 0.9999999069004797, ""11"": 0.9999999069004792, ""12"": 0.999999906900479, ""16"": 0.999999906900479, ""23"": 0.0003077870113881194, ""25"": 9.473284437923033e-08, ""26"": 0.9999999069004801, ""28"": 0.9999999069004799, ""29"": 1.6051642810067385e-09, ""31"": 1.6051727964654887e-09, ""32"": 0.9999999069004792, ""34"": 0.9999999069004792, ""37"": 0.9999999069004786, ""42"": 9.309951962820186e-08, ""44"": 9.310001352743193e-08, ""45"": 9.309951947614007e-08, ""49"": 1.605649806397185e-09, ""50"": 1.6333249030901896e-09, ""54"": 9.309951947614002e-08, ""64"": 9.309951947618692e-08, ""68"": 9.309951947614007e-08, ""69"": 9.149484088040713e-08, ""75"": 9.149484939591095e-08, ""76"": 9.309951947613995e-08}",0.9999999999999997,0.8778606975669242,4,"(1, 5)",0.9996922130177601,-20.790929083055513,maze,0.05,3
fb_001_to_002,35,"(3, 17)",55,"(5, 17)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12910790342287065,0.12910790342287065,0.1320975591343565,0.12250302546615283,0.13245092838196304,0.2546005846005093,2.9504683291999023,2.1704408321753195,0.06706938946422633,0.13019590665175929,0.046964592969107585,23.006540118833655,0.9409130334167652,1.9695655527744902,2.000615763546798,2.1415384615384614,0.00030769230769230776,1.0,0.0,0.0,0.00030769230769230776,0.0004439744736959032,0.000307787011388125,0.0004441111022547805,37,"(3, 19)",0.00030769230769230776,"{""4"": 2.2239246149099523e-46, ""5"": 7.62727132410118e-36, ""11"": 2.6158830862084673e-25, ""12"": 8.97154962757e-15, ""16"": 9.470368684293988e-08, ""23"": 0.0, ""25"": 0.0, ""26"": 7.225531073842436e-43, ""28"": 2.3475750458914072e-39, ""29"": 0.0, ""31"": 0.0, ""32"": 8.499004147091306e-22, ""34"": 2.7613264473899667e-18, ""37"": 0.00030769230769230776, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230776,0.0002882923405054568,37,"(3, 19)",0.00030769230769230776,-2.102837331488963,maze,0.05,3
fb_003_to_002,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.9701628375563625,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,maze,0.05,3
fb_004_to_002,80,"(7, 19)",55,"(5, 17)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.0351614702443979,63,"(6, 19)",1.0167280304452804,0.12941958717869753,0.12941958717869753,0.13327128664656085,0.1227560228463695,0.13275852598596816,0.25602730949293034,2.9574626510900215,2.1755860363022212,0.06766532165371397,0.13046479162968114,0.047403860310590885,23.006540118833655,0.9409130334167652,1.9695655527744902,2.000615763546798,2.1428565340477275,9.470368684293988e-08,0.9999999999999998,2.220446049250313e-16,0.0,9.470368684293988e-08,1.3662854590342858e-07,9.473283541320336e-08,1.3667059840434403e-07,76,"(7, 15)",9.470368684293988e-08,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 2.1981188841922292e-58, ""25"": 1.274523317939529e-56, ""26"": 0.0, ""28"": 0.0, ""29"": 2.6158830904810536e-25, ""31"": 8.499004147095583e-22, ""32"": 0.0, ""34"": 0.0, ""37"": 0.0, ""42"": 1.345386941869299e-49, ""44"": 4.140926259985532e-53, ""45"": 1.4991612847780157e-35, ""49"": 8.051391111245871e-29, ""50"": 2.7613264473899663e-18, ""54"": 2.9148564739975196e-11, ""64"": 4.371162174133354e-46, ""68"": 4.6141992356678723e-39, ""69"": 8.053783759955464e-29, ""75"": 2.7613264473899906e-18, ""76"": 9.470368684293988e-08}",9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028373314889635,maze,0.05,3
fb_000_to_003,0,"(1, 1)",57,"(5, 19)",34.0,True,True,0.999999999999997,0.0,0.0,,,0.0,1.7911189487428473e-05,47,"(5, 7)",3.1034704911132075e-06,1.185796166718274,1.185796166718274,15.396773457567466,0.41595749383990055,0.9999999999999976,15.812730951407367,24.96651622732464,1.8580704597022597,0.7908725800865016,1.0,0.8295577886269572,23.006540118833655,0.41595749383990055,19.468083538669966,30.000159013131945,4.2837356551141745,0.9999999999999997,0.9999999999999997,3.3306690738754696e-16,0.0,0.9999999999999997,39.86313713864835,10.00030797329592,175.23813130654756,4,"(1, 5)",0.9999946933278923,"{""4"": 0.9999946933278923, ""5"": 0.9999946933273888, ""11"": 0.9999946933273883, ""12"": 0.9999946933273879, ""16"": 0.9999946933273877, ""23"": 0.0003077870113881194, ""25"": 5.308278259946385e-06, ""26"": 0.9999946933273894, ""28"": 0.999994693327389, ""29"": 9.149436401738414e-08, ""31"": 9.149484939853287e-08, ""32"": 0.9999946933273881, ""34"": 0.9999946933273881, ""37"": 0.9999946933273874, ""42"": 5.30667261029205e-06, ""44"": 5.306673104188705e-06, ""45"": 5.306672610139982e-06, ""49"": 9.152203896463958e-08, ""50"": 9.309951947614079e-08, ""54"": 5.3066726101399806e-06, ""64"": 5.306672610140032e-06, ""68"": 5.306672610139984e-06, ""69"": 5.2152059301832104e-06, ""75"": 5.2152064155669265e-06, ""76"": 5.306672610139978e-06}",0.9999999999999997,0.8778606975669242,4,"(1, 5)",0.9996922130177601,-20.790929082582696,maze,0.05,3
fb_001_to_003,35,"(3, 17)",57,"(5, 19)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12910790342287065,0.12910790342287065,0.1320975591343565,0.12250302546615283,0.13245092838196304,0.2546005846005093,2.9504683291999023,2.1704408321753195,0.06706938946422633,0.13019590665175929,0.046964592969107585,23.006540118833655,0.9409130334167652,1.9695655527744902,2.000615763546798,2.1415384615384614,0.00030769230769230776,1.0,0.0,0.0,0.00030769230769230776,0.0004439744736959032,0.000307787011388125,0.0004441111022547805,37,"(3, 19)",0.00030769230769230776,"{""4"": 2.2239246149099523e-46, ""5"": 7.62727132410118e-36, ""11"": 2.6158830862084673e-25, ""12"": 8.97154962757e-15, ""16"": 9.470368684293988e-08, ""23"": 0.0, ""25"": 0.0, ""26"": 7.225531073842436e-43, ""28"": 2.3475750458914072e-39, ""29"": 0.0, ""31"": 0.0, ""32"": 8.499004147091306e-22, ""34"": 2.7613264473899667e-18, ""37"": 0.00030769230769230776, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230776,0.0002882923405054568,37,"(3, 19)",0.00030769230769230776,-2.102837331488963,maze,0.05,3
fb_002_to_003,55,"(5, 17)",57,"(5, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.9523303216488086,56,"(5, 18)",0.9523303216488086,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597696,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,maze,0.05,3
fb_004_to_003,80,"(7, 19)",57,"(5, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.0351614702443979,63,"(6, 19)",1.0167280304452804,0.12941958717869753,0.12941958717869753,0.13327128664656085,0.1227560228463695,0.13275852598596816,0.25602730949293034,2.9574626510900215,2.1755860363022212,0.06766532165371397,0.13046479162968114,0.047403860310590885,23.006540118833655,0.9409130334167652,1.9695655527744902,2.000615763546798,2.1428565340477275,9.470368684293988e-08,0.9999999999999998,2.220446049250313e-16,0.0,9.470368684293988e-08,1.3662854590342858e-07,9.473283541320336e-08,1.3667059840434403e-07,76,"(7, 15)",9.470368684293988e-08,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 3.922817229730777e-60, ""25"": 1.274523317939529e-56, ""26"": 0.0, ""28"": 0.0, ""29"": 2.6158830904810536e-25, ""31"": 8.499004147095583e-22, ""32"": 0.0, ""34"": 0.0, ""37"": 0.0, ""42"": 1.345386941869299e-49, ""44"": 4.140926259985532e-53, ""45"": 1.4991612847780157e-35, ""49"": 8.051391111245871e-29, ""50"": 2.7613264473899663e-18, ""54"": 2.9148564739975196e-11, ""64"": 4.371162174133354e-46, ""68"": 4.6141992356678723e-39, ""69"": 8.053783759955464e-29, ""75"": 2.7613264473899906e-18, ""76"": 9.470368684293988e-08}",9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028373314889635,maze,0.05,3
fb_000_to_004,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999956,0.0,0.0,,,0.0,3.3170269147453406,47,"(5, 7)",0.5747410106607281,1.3320814162718506,1.3320814162718506,19.75747458360922,0.34420768709138955,0.999999999999997,20.10168227070061,27.676502545888216,1.834398027899143,0.9038291938485677,1.0,0.9161877465561334,23.006540118833655,0.34420768709138955,21.85974376362033,36.490909385532795,2.142197599261311,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,0.0,0.9999999999999998,39.86313713864835,11.016964892946545,62.81361827907932,23,"(3, 1)",0.9827638358955852,"{""4"": 0.017241380915509107, ""5"": 0.01724137931034482, ""11"": 0.017241379310344817, ""12"": 0.017241379310344807, ""16"": 0.0172413793103448, ""23"": 0.9827638358955852, ""25"": 0.982758622294819, ""26"": 0.017241379310838873, ""28"": 0.017241379310344977, ""29"": 0.016944115755471417, ""31"": 0.016944205644662494, ""32"": 0.017241379310344813, ""34"": 0.017241379310344807, ""37"": 0.017241379310344786, ""42"": 0.9827586206896546, ""44"": 0.982758620690149, ""45"": 0.9827586206896535, ""49"": 0.016949240961978494, ""50"": 0.017241379310344942, ""54"": 0.9827586206896535, ""64"": 0.9827586206896541, ""68"": 0.9827586206896537, ""69"": 0.9658196318284186, ""75"": 0.9658197217180856, ""76"": 0.9827586206896527}",0.9999999999999998,0.9369319245996663,23,"(3, 1)",0.9827638342908979,-22.968098989679383,maze,0.05,3
fb_001_to_004,35,"(3, 17)",80,"(7, 19)",6.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12910790342287065,0.12910790342287065,0.1320975591343565,0.12250302546615283,0.13245092838196304,0.2546005846005093,2.9504683291999023,2.1704408321753195,0.06706938946422633,0.13019590665175929,0.046964592969107585,23.006540118833655,0.9409130334167652,1.9695655527744902,2.000615763546798,2.1415384615384614,0.00030769230769230776,1.0,0.0,0.0,0.00030769230769230776,0.0004439744736959032,0.000307787011388125,0.0004441111022547805,37,"(3, 19)",0.00030769230769230776,"{""4"": 2.2239246149099523e-46, ""5"": 7.62727132410118e-36, ""11"": 2.6158830862084673e-25, ""12"": 8.97154962757e-15, ""16"": 9.470368684293988e-08, ""23"": 0.0, ""25"": 0.0, ""26"": 7.225531073842436e-43, ""28"": 2.3475750458914072e-39, ""29"": 0.0, ""31"": 0.0, ""32"": 8.499004147091306e-22, ""34"": 2.7613264473899667e-18, ""37"": 0.00030769230769230776, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230776,0.0002882923405054568,37,"(3, 19)",0.00030769230769230776,-2.102837331488963,maze,0.05,3
fb_002_to_004,55,"(5, 17)",80,"(7, 19)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.9523303216488086,56,"(5, 18)",0.9523303216488086,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597696,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,maze,0.05,3
fb_003_to_004,57,"(5, 19)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.033160956233185,63,"(6, 19)",1.0164534067305742,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597696,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,maze,0.05,3
fb_001_to_000,35,"(3, 17)",0,"(1, 1)",30.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.1321839080459773,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794872,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384614,0.0,1.0000000000000002,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,maze,0.05,4
fb_002_to_000,37,"(3, 19)",0,"(1, 1)",28.0,True,True,0.9999999999999972,0.0,0.0,,,0.0,0.0,,,0.0,1.2681979865380795,1.2681979865380795,16.574988793289098,0.4394485468736245,0.9997329796640119,17.014437340162722,26.685179417100294,2.0701343727898167,0.8874710990718893,0.9994271191340907,0.8916687873120615,23.006540118833655,0.43970044284406173,18.676651905197925,27.999384236453196,2.1415384615384623,0.9996923076923075,0.9999999999999999,1.1102230246251565e-16,0.0,0.9996923076923075,11.666224002802497,8.9972300116012,104.99246422942807,16,"(1, 19)",0.9996923076923075,"{""4"": 0.9996922129886096, ""5"": 0.9996922129886102, ""11"": 0.999692212988611, ""12"": 0.9996922129886203, ""16"": 0.9996923076923075, ""23"": 0.0, ""25"": 0.0, ""26"": 0.9996922129886098, ""28"": 0.99969221298861, ""29"": 0.0, ""31"": 0.0, ""32"": 0.999692212988611, ""34"": 0.999692212988611, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996923076923075,0.9366618143022292,16,"(1, 19)",0.9996923076923075,-19.94041822987323,maze,0.05,4
fb_003_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.016707549502610677,56,"(5, 18)",0.016707549502610677,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597718,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,maze,0.05,4
fb_004_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.9701628375563625,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,maze,0.05,4
fb_005_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.107459572451165,63,"(6, 19)",1.000308790586659,0.10785071326089683,0.10785071326089683,0.21030307747778565,0.09733555938700755,0.11552245498055308,0.3076386368647932,2.4496575295040905,1.5347494812627995,0.09093902981701509,0.10459184538705794,0.12631447731832718,23.006540118833655,0.9306228322753327,2.3125722574889074,2.596485826635553,2.142197599261311,0.0172361657091019,0.9999999999999998,2.220446049250313e-16,0.0,0.0172361657091019,0.025083327387935606,0.19019764374739817,0.2767673144876104,76,"(7, 15)",0.0172361657091019,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.017236164104414597, ""25"": 0.0172361641044146, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0002971768478666738, ""31"": 0.0002971752713403368, ""32"": 0.0, ""34"": 0.0, ""42"": 0.01723616410441461, ""44"": 0.017236164104414607, ""45"": 0.017236164104414625, ""49"": 0.0003023888439371013, ""50"": 0.00029726516004603215, ""54"": 0.017236164104908535, ""64"": 0.017236164104414607, ""68"": 0.017236164104414614, ""69"": 0.016939080327915024, ""75"": 0.016939078751380322, ""76"": 0.0172361657091019}",0.0172361657091019,0.015147375235149666,76,"(7, 15)",0.0172361657091019,-2.4291807912352317,maze,0.05,4
